category,categoryLabel,source,line,text
ui_localisation_aliases,Official UI strings and aliases,metadata,13123,get_BattleConditionsFirstTimeBool
ui_localisation_aliases,Official UI strings and aliases,metadata,13124,set_BattleConditionsFirstTimeBool
ui_localisation_aliases,Official UI strings and aliases,metadata,13127,get_BattleHistoryFirstTimeOpen
ui_localisation_aliases,Official UI strings and aliases,metadata,13128,set_BattleHistoryFirstTimeOpen
ui_localisation_aliases,Official UI strings and aliases,metadata,13147,get_PresetUpgradeTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13148,set_PresetUpgradeTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13149,get_PresetUpgradeDefenseTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13150,set_PresetUpgradeDefenseTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13151,get_PresetUpgradeUtilityTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13152,set_PresetUpgradeUtilityTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13159,get_PresetEnhancementTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13160,set_PresetEnhancementTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13161,get_PresetEnhancementDefenseTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13162,set_PresetEnhancementDefenseTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13163,get_PresetEnhancementUtilityTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13164,set_PresetEnhancementUtilityTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13169,get_CardUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13170,set_CardUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13171,get_CardMasteryUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13172,set_CardMasteryUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13177,set_SlotsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13200,get_MilestonesPremiumUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13201,set_MilestonesPremiumUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13208,get_LabsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13209,set_LabsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13326,get_EnhancementTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13327,set_EnhancementTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13330,get_EnhancementDefenseTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13331,set_EnhancementDefenseTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13334,get_EnhancementUtilityTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13335,set_EnhancementUtilityTierUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13336,get_UltimateWeaponsSystemUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13337,set_UltimateWeaponsSystemUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13340,get_UltimateWeaponUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13341,set_UltimateWeaponUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13364,get_UltimateWeaponPlusUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13365,set_UltimateWeaponPlusUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13370,get_UltimateWeaponUnlockedIndex
ui_localisation_aliases,Official UI strings and aliases,metadata,13371,set_UltimateWeaponUnlockedIndex
ui_localisation_aliases,Official UI strings and aliases,metadata,13408,get_SelectedBackground
ui_localisation_aliases,Official UI strings and aliases,metadata,13409,set_SelectedBackground
ui_localisation_aliases,Official UI strings and aliases,metadata,13418,get_TowerUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13419,set_TowerUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13424,get_BackgroundUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13425,set_BackgroundUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13426,get_DiceBackgrounds
ui_localisation_aliases,Official UI strings and aliases,metadata,13427,set_DiceBackgrounds
ui_localisation_aliases,Official UI strings and aliases,metadata,13428,get_BackgroundPurchaseDate
ui_localisation_aliases,Official UI strings and aliases,metadata,13429,set_BackgroundPurchaseDate
ui_localisation_aliases,Official UI strings and aliases,metadata,13432,get_MenuUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13433,set_MenuUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13436,get_ProfileBannerUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13437,set_ProfileBannerUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13452,get_BotsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13453,set_BotsUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13462,get_BotsUnlockedPresets
ui_localisation_aliases,Official UI strings and aliases,metadata,13463,set_BotsUnlockedPresets
ui_localisation_aliases,Official UI strings and aliases,metadata,13484,get_SynchronicityUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13485,set_SynchronicityUnlocked
ui_localisation_aliases,Official UI strings and aliases,metadata,13496,get_ThemeBackground
ui_localisation_aliases,Official UI strings and aliases,metadata,13497,set_ThemeBackground
ui_localisation_aliases,Official UI strings and aliases,metadata,13504,get_RelicsUnlockedThisEvent
ui_localisation_aliases,Official UI strings and aliases,metadata,13505,set_RelicsUnlockedThisEvent
ui_localisation_aliases,Official UI strings and aliases,metadata,13524,get_BattlePassActive
ui_localisation_aliases,Official UI strings and aliases,metadata,13525,set_BattlePassActive
ui_localisation_aliases,Official UI strings and aliases,metadata,13537,get_TrackAvailable
ui_localisation_aliases,Official UI strings and aliases,metadata,13538,set_TrackAvailable
ui_localisation_aliases,Official UI strings and aliases,metadata,13549,get_Tier2Unlock
ui_localisation_aliases,Official UI strings and aliases,metadata,13550,set_Tier2Unlock
ui_localisation_aliases,Official UI strings and aliases,metadata,13551,get_Tier3Unlock
ui_localisation_aliases,Official UI strings and aliases,metadata,13552,set_Tier3Unlock
ui_localisation_aliases,Official UI strings and aliases,metadata,13561,get_RoundTime
ui_localisation_aliases,Official UI strings and aliases,metadata,13562,set_RoundTime
ui_localisation_aliases,Official UI strings and aliases,metadata,13569,get_TotalEnemiesDestroyedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13570,set_TotalEnemiesDestroyedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13571,get_TotalEnemiesDestroyedNormalThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13572,set_TotalEnemiesDestroyedNormalThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13573,get_TotalEnemiesDestroyedFastThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13574,set_TotalEnemiesDestroyedFastThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13575,get_TotalEnemiesDestroyedTankThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13576,set_TotalEnemiesDestroyedTankThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13577,get_TotalEnemiesDestroyedRangedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13578,set_TotalEnemiesDestroyedRangedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13579,get_TotalEnemiesDestroyedBossThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13580,set_TotalEnemiesDestroyedBossThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13581,get_TotalEnemiesDestroyedProtectorThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13582,set_TotalEnemiesDestroyedProtectorThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13583,get_TotalEnemiesDestroyedElitesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13584,set_TotalEnemiesDestroyedElitesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13585,get_TotalEnemiesDestroyedVampiresThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13586,set_TotalEnemiesDestroyedVampiresThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13587,get_TotalEnemiesDestroyedRaysThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13588,set_TotalEnemiesDestroyedRaysThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13589,get_TotalEnemiesDestroyedScattersThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13590,set_TotalEnemiesDestroyedScattersThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13591,get_TotalEnemiesDestroyedSaboteursThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13592,set_TotalEnemiesDestroyedSaboteursThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13593,get_TotalEnemiesDestroyedCommandersThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13594,set_TotalEnemiesDestroyedCommandersThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13595,get_TotalEnemiesDestroyedOverchargesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13596,set_TotalEnemiesDestroyedOverchargesThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13597,get_CoinsEarnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13598,set_CoinsEarnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13599,get_CoinsEarnedWaveSkipThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13600,set_CoinsEarnedWaveSkipThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13601,get_CoinsEarnedCPWThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13602,set_CoinsEarnedCPWThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13603,get_CoinsEarnedThisRoundWithoutFetch
ui_localisation_aliases,Official UI strings and aliases,metadata,13604,set_CoinsEarnedThisRoundWithoutFetch
ui_localisation_aliases,Official UI strings and aliases,metadata,13605,get_CoinsEarnedFromAdBonusThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13606,set_CoinsEarnedFromAdBonusThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13607,get_DamageByDroppedLandMineThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13608,set_DamageByDroppedLandMineThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13609,get_DroppedLandMinesSpawnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13610,set_DroppedLandMinesSpawnedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13611,get_EnemiesDestroyedByDroppedLandMineThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13612,set_EnemiesDestroyedByDroppedLandMineThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13613,get_EnemiesDestroyedInSpotlightThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13614,set_EnemiesDestroyedInSpotlightThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13615,get_EnemiesDestroyedInGoldenTowerThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13616,set_EnemiesDestroyedInGoldenTowerThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13617,get_EnemiesDestroyedInGoldenBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13618,set_EnemiesDestroyedInGoldenBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13619,get_EnemiesDestroyedInAmplifyBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13620,set_EnemiesDestroyedInAmplifyBotThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13621,get_DeathDefyThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13622,set_DeathDefyThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13623,get_TowerHealthRegenThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13624,set_TowerHealthRegenThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13625,get_WallHealthRegenThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13626,set_WallHealthRegenThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13627,get_DefensePercentBlockedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13628,set_DefensePercentBlockedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13629,get_DefenseAbsoluteBlockedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13630,set_DefenseAbsoluteBlockedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13631,get_ChronoFieldBlockedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13632,set_ChronoFieldBlockedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13633,get_ChainThunderBlockedThisRound
ui_localisation_aliases,Official UI strings and aliases,metadata,13634,set_ChainThunderBlockedThisRound
